,Latitude,Longitude,Airport,Water,Building,Green_Space,Railway_Station,Urban_Area
25396,51.519608259970745,0.0207049120436523,0.0,0.0,1.0,0.0,0.0,1.0
25397,51.51958855883018,0.0243179707455023,0.0,0.0,1.0,0.0,0.0,1.0
25398,51.51956874670769,0.0279310263126613,0.0,0.0,1.0,0.0,0.0,1.0
25399,51.51954882360344,0.0315440787275263,0.0,0.0,1.0,1.0,0.0,1.0
25400,51.51952878951761,0.0351571279724928,0.0,0.0,1.0,1.0,0.0,1.0
25401,51.51950864445037,0.0387701740299569,0.0,0.0,1.0,1.0,0.0,1.0
25402,51.51948838840191,0.042383216882315,0.0,1.0,1.0,1.0,0.0,1.0
25403,51.51946802137237,0.0459962565119635,0.0,1.0,1.0,1.0,0.0,1.0
25404,51.519447543361984,0.0496092929012995,0.0,0.0,1.0,0.0,0.0,1.0
25405,51.51942695437091,0.0532223260327192,0.0,0.0,1.0,1.0,0.0,1.0
25406,51.51940625439932,0.0568353558886194,0.0,0.0,1.0,1.0,0.0,1.0
25407,51.51938544344741,0.0604483824513976,0.0,0.0,1.0,1.0,0.0,1.0
25408,51.51936452151536,0.0640614057034499,0.0,1.0,1.0,1.0,0.0,1.0
25409,51.51934348860336,0.0676744256271743,0.0,1.0,1.0,1.0,0.0,1.0
25410,51.5193223447116,0.0712874422049681,0.0,1.0,1.0,1.0,0.0,1.0
25411,51.51930108984023,0.074900455419228,0.0,1.0,1.0,1.0,0.0,1.0
25412,51.51927972398949,0.0785134652523518,0.0,0.0,1.0,0.0,0.0,1.0
25413,51.51925824715954,0.0821264716867374,0.0,0.0,1.0,0.0,0.0,1.0
25414,51.51923665935059,0.0857394747047824,0.0,0.0,1.0,0.0,0.0,1.0
25415,51.519214960562806,0.0893524742888847,0.0,0.0,1.0,1.0,0.0,1.0
25416,51.51919315079639,0.0929654704214422,0.0,1.0,1.0,1.0,0.0,1.0
25417,51.51917123005154,0.0965784630848535,0.0,1.0,1.0,0.0,0.0,1.0
25418,51.51914919832845,0.1001914522615157,0.0,1.0,1.0,0.0,0.0,1.0
25419,51.51912705562731,0.1038044379338285,0.0,1.0,1.0,0.0,0.0,1.0
25420,51.51910480194832,0.1074174200841895,0.0,0.0,1.0,1.0,0.0,1.0
25421,51.51908243729167,0.1110303986949977,0.0,0.0,1.0,0.0,0.0,1.0
25422,51.51905996165757,0.1146433737486519,0.0,0.0,1.0,0.0,0.0,1.0
25423,51.5190373750462,0.1182563452275504,0.0,1.0,1.0,0.0,0.0,1.0
25424,51.51901467745778,0.1218693131140934,0.0,1.0,0.0,0.0,0.0,1.0
